,method1,method2,metric,value,dataName
146,infomap,multilevel,nmi,0.837261540990928,Dolphins
148,infomap,multilevel,rand,0.8995240613432048,Dolphins
154,infomap,multilevel,adjusted_rand,0.8521387878039132,Dolphins
156,infomap,multilevel,nmi,0.9407445084602436,Dolphins
158,infomap,multilevel,rand,0.9629825489159173,Dolphins
160,infomap,multilevel,vi,0.10127383427700876,Dolphins
161,infomap,multilevel,nmi,0.9503495750078393,Dolphins
162,infomap,multilevel,split-join,10.0,Dolphins
163,infomap,multilevel,rand,0.9471179270227393,Dolphins
164,infomap,multilevel,adjusted_rand,0.740168565282687,Dolphins
165,infomap,multilevel,vi,0.3901042160393171,Dolphins
174,infomap,multilevel,adjusted_rand,0.9258969674690096,Dolphins
176,infomap,multilevel,nmi,0.8422826583182079,Dolphins
177,infomap,multilevel,split-join,24.0,Dolphins
178,infomap,multilevel,rand,0.9428873611845585,Dolphins
183,infomap,multilevel,rand,0.9317821258593337,Dolphins
185,infomap,multilevel,vi,0.47328358620356425,Dolphins
186,infomap,multilevel,nmi,0.8443615224727118,Dolphins
189,infomap,multilevel,adjusted_rand,0.8274961271425113,Dolphins
192,infomap,multilevel,split-join,16.0,Dolphins
195,infomap,multilevel,vi,0.35992498025873054,Dolphins
196,infomap,multilevel,nmi,0.8165639977360766,Dolphins
197,infomap,multilevel,split-join,0.0,Dolphins
199,infomap,multilevel,adjusted_rand,0.8389015234801916,Dolphins
0,infomap,multilevel,vi,0.3112812128548117,YeastB
1,infomap,multilevel,nmi,0.8985861011268419,YeastB
2,infomap,multilevel,split-join,7.0,YeastB
3,infomap,multilevel,rand,0.8948948948948948,YeastB
4,infomap,multilevel,adjusted_rand,0.6322364592858243,YeastB
9,infomap,multilevel,adjusted_rand,0.7075795970594875,YeastB
10,infomap,multilevel,vi,0.4321602666075228,YeastB
11,infomap,multilevel,nmi,0.9024015824515099,YeastB
13,infomap,multilevel,rand,0.9009009009009008,YeastB
15,infomap,multilevel,vi,0.2983032981839262,YeastB
16,infomap,multilevel,nmi,0.8591718613387243,YeastB
17,infomap,multilevel,split-join,6.0,YeastB
18,infomap,multilevel,rand,0.8543543543543543,YeastB
24,infomap,multilevel,adjusted_rand,0.726280917627718,YeastB
33,infomap,multilevel,rand,0.8603603603603602,YeastB
38,infomap,multilevel,rand,0.8888888888888887,YeastB
40,infomap,multilevel,vi,0.4806822640062425,YeastB
41,infomap,multilevel,nmi,0.7870861288329628,YeastB
59,infomap,multilevel,adjusted_rand,0.6919904004799757,YeastB
62,infomap,multilevel,split-join,10.0,YeastB
70,infomap,multilevel,vi,0.4936601786771275,YeastB
71,infomap,multilevel,nmi,0.8290078851551467,YeastB
86,infomap,multilevel,nmi,1.0,YeastB
99,infomap,multilevel,adjusted_rand,0.7379716954235992,YeastB
100,infomap,multilevel,vi,0.6145392324298387,YeastB
103,infomap,multilevel,rand,1.0,YeastB
112,infomap,multilevel,split-join,9.0,YeastB
153,infomap,multilevel,rand,0.8963963963963963,YeastB
154,infomap,multilevel,adjusted_rand,0.6137583852491358,YeastB
163,infomap,multilevel,rand,0.8918918918918919,YeastB
176,infomap,multilevel,nmi,0.8327513022781962,YeastB
183,infomap,multilevel,rand,0.8513513513513514,YeastB
193,infomap,multilevel,rand,0.8483483483483483,YeastB
196,infomap,multilevel,nmi,0.8271752157395678,YeastB
212,infomap,multilevel,split-join,0.0,YeastB
218,infomap,multilevel,rand,0.9594594594594595,YeastB
0,infomap,multilevel,vi,0.3012684130927332,YeastA
1,infomap,multilevel,nmi,0.9472526195362408,YeastA
2,infomap,multilevel,split-join,8.0,YeastA
3,infomap,multilevel,rand,0.9622475856014048,YeastA
4,infomap,multilevel,adjusted_rand,0.8610877118343616,YeastA
5,infomap,multilevel,vi,0.19299317741440225,YeastA
7,infomap,multilevel,split-join,10.0,YeastA
9,infomap,multilevel,adjusted_rand,0.906736614441129,YeastA
12,infomap,multilevel,split-join,6.0,YeastA
13,infomap,multilevel,rand,0.9745390693590871,YeastA
21,infomap,multilevel,nmi,0.9177402551149914,YeastA
75,infomap,multilevel,vi,0.3879826970895648,YeastA
129,infomap,multilevel,adjusted_rand,0.8363533408833527,YeastA
158,infomap,multilevel,rand,0.955223880597015,YeastA
181,infomap,multilevel,nmi,0.8938546045647036,YeastA
0,infomap,multilevel,vi,1.0677404886236754,Jazz
1,infomap,multilevel,nmi,0.5038030388170763,Jazz
2,infomap,multilevel,split-join,90.0,Jazz
3,infomap,multilevel,rand,0.7099420601958675,Jazz
4,infomap,multilevel,adjusted_rand,0.3296548634215038,Jazz
5,infomap,multilevel,vi,0.9132733238017352,Jazz
6,infomap,multilevel,nmi,0.5269975377009639,Jazz
7,infomap,multilevel,split-join,91.0,Jazz
8,infomap,multilevel,rand,0.6564118340768087,Jazz
9,infomap,multilevel,adjusted_rand,0.3338570729173563,Jazz
10,infomap,multilevel,vi,1.1230783381975862,Jazz
11,infomap,multilevel,nmi,0.531178554113159,Jazz
12,infomap,multilevel,split-join,92.0,Jazz
13,infomap,multilevel,rand,0.6600010254832591,Jazz
14,infomap,multilevel,adjusted_rand,0.32225186193177807,Jazz
16,infomap,multilevel,nmi,0.5282545724718603,Jazz
18,infomap,multilevel,rand,0.6524124493667642,Jazz
19,infomap,multilevel,adjusted_rand,0.3273292661454921,Jazz
20,infomap,multilevel,vi,1.0416231053234744,Jazz
21,infomap,multilevel,nmi,0.5474085101809409,Jazz
22,infomap,multilevel,split-join,89.0,Jazz
23,infomap,multilevel,rand,0.6588729938983746,Jazz
24,infomap,multilevel,adjusted_rand,0.308458051665874,Jazz
25,infomap,multilevel,vi,1.0381001295871182,Jazz
28,infomap,multilevel,rand,0.65272009434446,Jazz
29,infomap,multilevel,adjusted_rand,0.3197347894168833,Jazz
30,infomap,multilevel,vi,1.0759261573342151,Jazz
31,infomap,multilevel,nmi,0.5025042472414171,Jazz
33,infomap,multilevel,rand,0.6579500589652874,Jazz
35,infomap,multilevel,vi,0.9156140736544891,Jazz
36,infomap,multilevel,nmi,0.4999966809654456,Jazz
37,infomap,multilevel,split-join,97.0,Jazz
38,infomap,multilevel,rand,0.6498487412192999,Jazz
39,infomap,multilevel,adjusted_rand,0.3348926745763604,Jazz
40,infomap,multilevel,vi,0.8427178449462505,Jazz
42,infomap,multilevel,split-join,94.0,Jazz
43,infomap,multilevel,rand,0.653796851766395,Jazz
44,infomap,multilevel,adjusted_rand,0.35134442230732965,Jazz
45,infomap,multilevel,vi,1.119865560826039,Jazz
46,infomap,multilevel,nmi,0.5514020328510345,Jazz
48,infomap,multilevel,rand,0.654463415884736,Jazz
49,infomap,multilevel,adjusted_rand,0.3223485438251357,Jazz
51,infomap,multilevel,nmi,0.5286757087281203,Jazz
52,infomap,multilevel,split-join,96.0,Jazz
53,infomap,multilevel,rand,0.6483105163308212,Jazz
55,infomap,multilevel,vi,0.7865100032314216,Jazz
56,infomap,multilevel,nmi,0.5264360878322621,Jazz
59,infomap,multilevel,adjusted_rand,0.3256612735765631,Jazz
60,infomap,multilevel,vi,1.0529446683550139,Jazz
61,infomap,multilevel,nmi,0.5085590292961453,Jazz
63,infomap,multilevel,rand,0.7204019894375226,Jazz
66,infomap,multilevel,nmi,0.5163200524503033,Jazz
68,infomap,multilevel,rand,0.6852279136543098,Jazz
69,infomap,multilevel,adjusted_rand,0.444313672787405,Jazz
70,infomap,multilevel,vi,1.0541305429126662,Jazz
71,infomap,multilevel,nmi,0.530504089149719,Jazz
74,infomap,multilevel,adjusted_rand,0.3267079646815549,Jazz
76,infomap,multilevel,nmi,0.5312851397423245,Jazz
77,infomap,multilevel,split-join,85.0,Jazz
78,infomap,multilevel,rand,0.6581551556170846,Jazz
79,infomap,multilevel,adjusted_rand,0.43129139238747927,Jazz
80,infomap,multilevel,vi,1.0652310326067078,Jazz
81,infomap,multilevel,nmi,0.5009610197973035,Jazz
83,infomap,multilevel,rand,0.6558478182843664,Jazz
85,infomap,multilevel,vi,1.0396364541861063,Jazz
89,infomap,multilevel,adjusted_rand,0.3134830805232534,Jazz
90,infomap,multilevel,vi,1.0598411684239815,Jazz
91,infomap,multilevel,nmi,0.4979442895601273,Jazz
93,infomap,multilevel,rand,0.6840998820694254,Jazz
94,infomap,multilevel,adjusted_rand,0.33537829522857276,Jazz
96,infomap,multilevel,nmi,0.5027262981790785,Jazz
97,infomap,multilevel,split-join,75.0,Jazz
98,infomap,multilevel,rand,0.6716915346356971,Jazz
99,infomap,multilevel,adjusted_rand,0.45066516173531784,Jazz
100,infomap,multilevel,vi,1.016144619139011,Jazz
104,infomap,multilevel,adjusted_rand,0.3227978103064862,Jazz
110,infomap,multilevel,vi,1.044988643705457,Jazz
111,infomap,multilevel,nmi,0.5013079533173377,Jazz
117,infomap,multilevel,split-join,76.0,Jazz
118,infomap,multilevel,rand,0.6985591960211254,Jazz
119,infomap,multilevel,adjusted_rand,0.3426773982163196,Jazz
123,infomap,multilevel,rand,0.6615392503717379,Jazz
125,infomap,multilevel,vi,0.9918388386591996,Jazz
126,infomap,multilevel,nmi,0.5865022176320164,Jazz
127,infomap,multilevel,split-join,81.0,Jazz
129,infomap,multilevel,adjusted_rand,0.41380434364219204,Jazz
131,infomap,multilevel,nmi,0.5421439083013185,Jazz
0,infomap,multilevel,vi,1.724965216198959,Copperfield
1,infomap,multilevel,nmi,0.03971896211339129,Copperfield
2,infomap,multilevel,split-join,84.0,Copperfield
3,infomap,multilevel,rand,0.19449806949806936,Copperfield
4,infomap,multilevel,adjusted_rand,0.004616805170821693,Copperfield
5,infomap,multilevel,vi,1.701794482909982,Copperfield
6,infomap,multilevel,nmi,0.059871536275218164,Copperfield
7,infomap,multilevel,split-join,87.0,Copperfield
8,infomap,multilevel,rand,0.21364221364221367,Copperfield
9,infomap,multilevel,adjusted_rand,0.015297980496188189,Copperfield
10,infomap,multilevel,vi,1.7301852119837933,Copperfield
11,infomap,multilevel,nmi,0.06473080559058822,Copperfield
12,infomap,multilevel,split-join,86.0,Copperfield
13,infomap,multilevel,rand,0.21074646074646078,Copperfield
14,infomap,multilevel,adjusted_rand,0.005372462828318722,Copperfield
15,infomap,multilevel,vi,1.7819592140405134,Copperfield
16,infomap,multilevel,nmi,0.050154665960779304,Copperfield
17,infomap,multilevel,split-join,88.0,Copperfield
18,infomap,multilevel,rand,0.1816280566280566,Copperfield
19,infomap,multilevel,adjusted_rand,0.0003377840043100814,Copperfield
20,infomap,multilevel,vi,1.5443953817470795,Copperfield
21,infomap,multilevel,nmi,0.04075577729371805,Copperfield
22,infomap,multilevel,split-join,91.0,Copperfield
23,infomap,multilevel,rand,0.21895109395109388,Copperfield
24,infomap,multilevel,adjusted_rand,0.008506697239097374,Copperfield
25,infomap,multilevel,vi,1.759212458559989,Copperfield
26,infomap,multilevel,nmi,0.06173220846960372,Copperfield
28,infomap,multilevel,rand,0.17487129987129996,Copperfield
29,infomap,multilevel,adjusted_rand,0.0033614438824422026,Copperfield
30,infomap,multilevel,vi,2.053599461468799,Copperfield
31,infomap,multilevel,nmi,0.05525839506129907,Copperfield
32,infomap,multilevel,split-join,82.0,Copperfield
33,infomap,multilevel,rand,0.19884169884169878,Copperfield
34,infomap,multilevel,adjusted_rand,0.0018537489633642249,Copperfield
35,infomap,multilevel,vi,1.9087344654480174,Copperfield
36,infomap,multilevel,nmi,0.06299520630245135,Copperfield
37,infomap,multilevel,split-join,90.0,Copperfield
38,infomap,multilevel,rand,0.23455598455598445,Copperfield
39,infomap,multilevel,adjusted_rand,0.0092514651145164,Copperfield
40,infomap,multilevel,vi,1.9032829539824219,Copperfield
41,infomap,multilevel,nmi,0.05683695065037287,Copperfield
43,infomap,multilevel,rand,0.21830759330759325,Copperfield
44,infomap,multilevel,adjusted_rand,0.006539989069392294,Copperfield
45,infomap,multilevel,vi,2.061270911613682,Copperfield
46,infomap,multilevel,nmi,0.06556604453472599,Copperfield
48,infomap,multilevel,rand,0.1780888030888031,Copperfield
49,infomap,multilevel,adjusted_rand,0.006278971598405211,Copperfield
50,infomap,multilevel,vi,1.8335467763841762,Copperfield
51,infomap,multilevel,nmi,0.04997166403492317,Copperfield
53,infomap,multilevel,rand,0.22651222651222652,Copperfield
54,infomap,multilevel,adjusted_rand,0.0005258295019520766,Copperfield
55,infomap,multilevel,vi,1.8783630618221845,Copperfield
56,infomap,multilevel,nmi,0.05376417895073462,Copperfield
58,infomap,multilevel,rand,0.19916344916344922,Copperfield
59,infomap,multilevel,adjusted_rand,0.007225440195693853,Copperfield
60,infomap,multilevel,vi,1.9221910153544695,Copperfield
61,infomap,multilevel,nmi,0.06057721663895105,Copperfield
63,infomap,multilevel,rand,0.1946589446589447,Copperfield
64,infomap,multilevel,adjusted_rand,0.0058246554787528835,Copperfield
65,infomap,multilevel,vi,1.8047743622722696,Copperfield
66,infomap,multilevel,nmi,0.0718969254176393,Copperfield
68,infomap,multilevel,rand,0.1988416988416989,Copperfield
69,infomap,multilevel,adjusted_rand,0.018866618201959184,Copperfield
70,infomap,multilevel,vi,2.0272318170497234,Copperfield
71,infomap,multilevel,nmi,0.06195688301973343,Copperfield
73,infomap,multilevel,rand,0.19144144144144146,Copperfield
74,infomap,multilevel,adjusted_rand,0.008254238227334839,Copperfield
75,infomap,multilevel,vi,2.0522799936555223,Copperfield
76,infomap,multilevel,nmi,0.05739218831956327,Copperfield
77,infomap,multilevel,split-join,95.0,Copperfield
78,infomap,multilevel,rand,0.18613256113256113,Copperfield
79,infomap,multilevel,adjusted_rand,0.00600233476980113,Copperfield
80,infomap,multilevel,vi,1.7797241007135054,Copperfield
81,infomap,multilevel,nmi,0.06136887020803601,Copperfield
83,infomap,multilevel,rand,0.20141570141570145,Copperfield
84,infomap,multilevel,adjusted_rand,-0.0025073686212188874,Copperfield
85,infomap,multilevel,vi,1.8716590889212292,Copperfield
86,infomap,multilevel,nmi,0.05928321082897772,Copperfield
87,infomap,multilevel,split-join,92.0,Copperfield
88,infomap,multilevel,rand,0.19546332046332035,Copperfield
89,infomap,multilevel,adjusted_rand,0.010277248917810506,Copperfield
90,infomap,multilevel,vi,2.0044226053901233,Copperfield
91,infomap,multilevel,nmi,0.06444125216932048,Copperfield
93,infomap,multilevel,rand,0.1903153153153153,Copperfield
94,infomap,multilevel,adjusted_rand,0.013200397211535136,Copperfield
95,infomap,multilevel,vi,1.8523442079075243,Copperfield
96,infomap,multilevel,nmi,0.04414279878322967,Copperfield
98,infomap,multilevel,rand,0.18532818532818524,Copperfield
99,infomap,multilevel,adjusted_rand,0.0027959398830375353,Copperfield
100,infomap,multilevel,vi,1.8909045472069979,Copperfield
101,infomap,multilevel,nmi,0.06705145287090329,Copperfield
103,infomap,multilevel,rand,0.22747747747747735,Copperfield
104,infomap,multilevel,adjusted_rand,-7.305448110190527e-05,Copperfield
105,infomap,multilevel,vi,1.8549193992288415,Copperfield
106,infomap,multilevel,nmi,0.06128021807718518,Copperfield
107,infomap,multilevel,split-join,89.0,Copperfield
108,infomap,multilevel,rand,0.20141570141570136,Copperfield
109,infomap,multilevel,adjusted_rand,0.020350182574626254,Copperfield
110,infomap,multilevel,vi,1.898918009622091,Copperfield
111,infomap,multilevel,nmi,0.04464133150870871,Copperfield
113,infomap,multilevel,rand,0.2030244530244531,Copperfield
114,infomap,multilevel,adjusted_rand,0.006254069075635685,Copperfield
115,infomap,multilevel,vi,1.924550267913409,Copperfield
116,infomap,multilevel,nmi,0.06516481222091154,Copperfield
118,infomap,multilevel,rand,0.1953024453024452,Copperfield
119,infomap,multilevel,adjusted_rand,0.009229132833793993,Copperfield
120,infomap,multilevel,vi,1.900376897591482,Copperfield
121,infomap,multilevel,nmi,0.04928151720827399,Copperfield
123,infomap,multilevel,rand,0.17792792792792794,Copperfield
124,infomap,multilevel,adjusted_rand,0.008626249535371716,Copperfield
125,infomap,multilevel,vi,1.734245161241751,Copperfield
126,infomap,multilevel,nmi,0.04984345962671224,Copperfield
127,infomap,multilevel,split-join,81.0,Copperfield
128,infomap,multilevel,rand,0.2097812097812097,Copperfield
129,infomap,multilevel,adjusted_rand,0.01011662004344162,Copperfield
130,infomap,multilevel,vi,2.053073582927361,Copperfield
131,infomap,multilevel,nmi,0.07907040348932677,Copperfield
133,infomap,multilevel,rand,0.22715572715572724,Copperfield
134,infomap,multilevel,adjusted_rand,-0.005109463729592259,Copperfield
0,infomap,multilevel,vi,1.020418192461189,Bsubtilis
1,infomap,multilevel,nmi,0.7948826744635872,Bsubtilis
2,infomap,multilevel,split-join,109.0,Bsubtilis
3,infomap,multilevel,rand,0.9435641415237683,Bsubtilis
4,infomap,multilevel,adjusted_rand,0.6998739802450782,Bsubtilis
5,infomap,multilevel,vi,0.8931217104742242,Bsubtilis
6,infomap,multilevel,nmi,0.7860664407944838,Bsubtilis
7,infomap,multilevel,split-join,105.0,Bsubtilis
8,infomap,multilevel,rand,0.931517256349034,Bsubtilis
9,infomap,multilevel,adjusted_rand,0.7134528843344264,Bsubtilis
10,infomap,multilevel,vi,1.0563365183791937,Bsubtilis
11,infomap,multilevel,nmi,0.7909528973510767,Bsubtilis
12,infomap,multilevel,split-join,108.0,Bsubtilis
13,infomap,multilevel,rand,0.9317614499674408,Bsubtilis
14,infomap,multilevel,adjusted_rand,0.6708587651914648,Bsubtilis
15,infomap,multilevel,vi,0.943042855262076,Bsubtilis
16,infomap,multilevel,nmi,0.7815659972904379,Bsubtilis
18,infomap,multilevel,rand,0.9447851096158021,Bsubtilis
19,infomap,multilevel,adjusted_rand,0.7178381440482259,Bsubtilis
20,infomap,multilevel,vi,0.9353804098707972,Bsubtilis
21,infomap,multilevel,nmi,0.791529844086907,Bsubtilis
22,infomap,multilevel,split-join,112.0,Bsubtilis
23,infomap,multilevel,rand,0.9238658563056219,Bsubtilis
24,infomap,multilevel,adjusted_rand,0.6340888828500651,Bsubtilis
25,infomap,multilevel,vi,0.9807288764919795,Bsubtilis
26,infomap,multilevel,nmi,0.8057522843932928,Bsubtilis
27,infomap,multilevel,split-join,116.0,Bsubtilis
28,infomap,multilevel,rand,0.9373507705665292,Bsubtilis
29,infomap,multilevel,adjusted_rand,0.6762855082644452,Bsubtilis
30,infomap,multilevel,vi,1.1473842545993613,Bsubtilis
31,infomap,multilevel,nmi,0.7752540383057381,Bsubtilis
34,infomap,multilevel,adjusted_rand,0.7236313755245289,Bsubtilis
35,infomap,multilevel,vi,1.0973795282982826,Bsubtilis
36,infomap,multilevel,nmi,0.7869195979909319,Bsubtilis
37,infomap,multilevel,split-join,131.0,Bsubtilis
38,infomap,multilevel,rand,0.9077219448665075,Bsubtilis
39,infomap,multilevel,adjusted_rand,0.7028463406204677,Bsubtilis
40,infomap,multilevel,vi,1.0133685646424735,Bsubtilis
41,infomap,multilevel,nmi,0.7785212278596391,Bsubtilis
42,infomap,multilevel,split-join,114.0,Bsubtilis
43,infomap,multilevel,rand,0.9299978293900585,Bsubtilis
44,infomap,multilevel,adjusted_rand,0.7150429855079219,Bsubtilis
45,infomap,multilevel,vi,1.0150320421525763,Bsubtilis
46,infomap,multilevel,nmi,0.7977723002445571,Bsubtilis
47,infomap,multilevel,split-join,125.0,Bsubtilis
48,infomap,multilevel,rand,0.936618189711309,Bsubtilis
49,infomap,multilevel,adjusted_rand,0.7330735232494708,Bsubtilis
50,infomap,multilevel,vi,0.9849623901396622,Bsubtilis
51,infomap,multilevel,nmi,0.7859592788462891,Bsubtilis
52,infomap,multilevel,split-join,122.0,Bsubtilis
53,infomap,multilevel,rand,0.9344475797699152,Bsubtilis
54,infomap,multilevel,adjusted_rand,0.6652753931517466,Bsubtilis
55,infomap,multilevel,vi,0.9649408617808621,Bsubtilis
56,infomap,multilevel,nmi,0.7909434454963916,Bsubtilis
57,infomap,multilevel,split-join,118.0,Bsubtilis
58,infomap,multilevel,rand,0.9017527675276753,Bsubtilis
59,infomap,multilevel,adjusted_rand,0.6978232447409535,Bsubtilis
60,infomap,multilevel,vi,1.06384277348659,Bsubtilis
61,infomap,multilevel,nmi,0.8130447777646947,Bsubtilis
63,infomap,multilevel,rand,0.9453277621011502,Bsubtilis
64,infomap,multilevel,adjusted_rand,0.7145428789367856,Bsubtilis
65,infomap,multilevel,vi,0.95471783685896,Bsubtilis
66,infomap,multilevel,nmi,0.753067168715035,Bsubtilis
67,infomap,multilevel,split-join,123.0,Bsubtilis
68,infomap,multilevel,rand,0.9163501193835467,Bsubtilis
69,infomap,multilevel,adjusted_rand,0.608373232406592,Bsubtilis
70,infomap,multilevel,vi,1.0979208499916564,Bsubtilis
71,infomap,multilevel,nmi,0.8164009142637086,Bsubtilis
73,infomap,multilevel,rand,0.9268504449750379,Bsubtilis
74,infomap,multilevel,adjusted_rand,0.7069107967960071,Bsubtilis
75,infomap,multilevel,vi,0.9515629239117511,Bsubtilis
76,infomap,multilevel,nmi,0.8011354494970991,Bsubtilis
77,infomap,multilevel,split-join,133.0,Bsubtilis
78,infomap,multilevel,rand,0.9348274365096594,Bsubtilis
79,infomap,multilevel,adjusted_rand,0.708916158327081,Bsubtilis
80,infomap,multilevel,vi,0.8485897822354405,Bsubtilis
81,infomap,multilevel,nmi,0.7865181322541089,Bsubtilis
82,infomap,multilevel,split-join,102.0,Bsubtilis
83,infomap,multilevel,rand,0.8998263512046885,Bsubtilis
84,infomap,multilevel,adjusted_rand,0.7491229784751782,Bsubtilis
85,infomap,multilevel,vi,0.934190500180704,Bsubtilis
86,infomap,multilevel,nmi,0.7969332817479622,Bsubtilis
88,infomap,multilevel,rand,0.9320056435858475,Bsubtilis
89,infomap,multilevel,adjusted_rand,0.7112555450980311,Bsubtilis
0,infomap,multilevel,vi,0.5241164972645662,Iceland
1,infomap,multilevel,nmi,0.9512502721595923,Iceland
2,infomap,multilevel,split-join,25.0,Iceland
3,infomap,multilevel,rand,0.9592944369063774,Iceland
4,infomap,multilevel,adjusted_rand,0.9467582854204645,Iceland
5,infomap,multilevel,vi,0.7476800956232377,Iceland
6,infomap,multilevel,nmi,0.770860481865825,Iceland
7,infomap,multilevel,split-join,4.0,Iceland
8,infomap,multilevel,rand,0.984622342831298,Iceland
9,infomap,multilevel,adjusted_rand,0.6098291358184349,Iceland
10,infomap,multilevel,vi,0.6007664837100211,Iceland
13,infomap,multilevel,rand,0.9773857982813207,Iceland
14,infomap,multilevel,adjusted_rand,0.921703360912448,Iceland
15,infomap,multilevel,vi,0.22161894824556816,Iceland
17,infomap,multilevel,split-join,22.0,Iceland
18,infomap,multilevel,rand,0.9068294889190412,Iceland
19,infomap,multilevel,adjusted_rand,0.8972835314091686,Iceland
20,infomap,multilevel,vi,0.2652759387161989,Iceland
21,infomap,multilevel,nmi,0.9246203026591252,Iceland
22,infomap,multilevel,split-join,10.0,Iceland
23,infomap,multilevel,rand,0.9656264133876072,Iceland
25,infomap,multilevel,vi,0.37830229445546903,Iceland
28,infomap,multilevel,rand,0.8968792401628222,Iceland
29,infomap,multilevel,adjusted_rand,0.6588827079094215,Iceland
30,infomap,multilevel,vi,0.17420485866211344,Iceland
33,infomap,multilevel,rand,0.9547715965626413,Iceland
36,infomap,multilevel,nmi,0.7138135493483851,Iceland
40,infomap,multilevel,vi,0.7932381252449425,Iceland
41,infomap,multilevel,nmi,0.8923352427801546,Iceland
45,infomap,multilevel,vi,0.1715598532658329,Iceland
46,infomap,multilevel,nmi,0.8653963774156602,Iceland
47,infomap,multilevel,split-join,27.0,Iceland
52,infomap,multilevel,split-join,6.0,Iceland
56,infomap,multilevel,nmi,0.919006821925958,Iceland
59,infomap,multilevel,adjusted_rand,0.5947382570018088,Iceland
60,infomap,multilevel,vi,0.8564778892364502,Iceland
61,infomap,multilevel,nmi,0.77672396749662,Iceland
62,infomap,multilevel,split-join,2.0,Iceland
63,infomap,multilevel,rand,0.9764812302125734,Iceland
73,infomap,multilevel,rand,0.9620081411126189,Iceland
75,infomap,multilevel,vi,0.8840788812684837,Iceland
78,infomap,multilevel,rand,0.8815015829941204,Iceland
79,infomap,multilevel,adjusted_rand,0.6699349531279896,Iceland
80,infomap,multilevel,vi,0.4283613894352052,Iceland
82,infomap,multilevel,split-join,12.0,Iceland
83,infomap,multilevel,rand,0.8733604703753959,Iceland
86,infomap,multilevel,nmi,0.7497645393291223,Iceland
87,infomap,multilevel,split-join,20.0,Iceland
89,infomap,multilevel,adjusted_rand,0.6083225675436285,Iceland
90,infomap,multilevel,vi,0.2282897445624581,Iceland
91,infomap,multilevel,nmi,0.8052276482137354,Iceland
93,infomap,multilevel,rand,0.8778833107191317,Iceland
94,infomap,multilevel,adjusted_rand,0.8454761593936301,Iceland
96,infomap,multilevel,nmi,0.9354814768322068,Iceland
97,infomap,multilevel,split-join,18.0,Iceland
101,infomap,multilevel,nmi,0.9185678603378602,Iceland
103,infomap,multilevel,rand,0.9701492537313434,Iceland
104,infomap,multilevel,adjusted_rand,0.8694619552528399,Iceland
106,infomap,multilevel,nmi,0.8962265366727609,Iceland
108,infomap,multilevel,rand,0.9728629579375848,Iceland
110,infomap,multilevel,vi,0.6909502043266125,Iceland
112,infomap,multilevel,split-join,8.0,Iceland
114,infomap,multilevel,adjusted_rand,0.6331380066195667,Iceland
120,infomap,multilevel,vi,0.2708581002026538,Iceland
123,infomap,multilevel,rand,0.9131614654002714,Iceland
130,infomap,multilevel,vi,0.4740574022848305,Iceland
135,infomap,multilevel,vi,0.346993783407489,Iceland
138,infomap,multilevel,rand,0.9520578923563998,Iceland
146,infomap,multilevel,nmi,0.9348309466071122,Iceland
151,infomap,multilevel,nmi,0.8866443042117048,Iceland
152,infomap,multilevel,split-join,30.0,Iceland
165,infomap,multilevel,vi,0.8293979403145277,Iceland
170,infomap,multilevel,vi,0.32223410707387545,Iceland
174,infomap,multilevel,adjusted_rand,0.9438578375152885,Iceland
175,infomap,multilevel,vi,0.2845862090051021,Iceland
179,infomap,multilevel,adjusted_rand,0.908076465745907,Iceland
182,infomap,multilevel,split-join,26.0,Iceland
184,infomap,multilevel,adjusted_rand,0.5923932072829134,Iceland
194,infomap,multilevel,adjusted_rand,0.9194020559584094,Iceland
197,infomap,multilevel,split-join,29.0,Iceland
0,infomap,multilevel,vi,0.46411494245917106,Zebra
1,infomap,multilevel,nmi,0.7457356098144086,Zebra
2,infomap,multilevel,split-join,4.0,Zebra
3,infomap,multilevel,rand,0.9051383399209485,Zebra
4,infomap,multilevel,adjusted_rand,0.808054624770816,Zebra
0,infomap,multilevel,vi,0.623149957626473,Dolphins
1,infomap,multilevel,nmi,0.9396221068246445,Dolphins
2,infomap,multilevel,split-join,8.0,Dolphins
3,infomap,multilevel,rand,0.9386567953463777,Dolphins
4,infomap,multilevel,adjusted_rand,0.7455285549348964,Dolphins
5,infomap,multilevel,vi,0.16882040073018345,Dolphins
6,infomap,multilevel,nmi,0.8727279607657477,Dolphins
7,infomap,multilevel,split-join,4.0,Dolphins
8,infomap,multilevel,rand,0.9687995769434162,Dolphins
9,infomap,multilevel,adjusted_rand,0.8586781291550226,Dolphins
10,infomap,multilevel,vi,0.18175831063464232,Dolphins
11,infomap,multilevel,nmi,0.8422826583182079,Dolphins
12,infomap,multilevel,split-join,17.0,Dolphins
13,infomap,multilevel,rand,0.9497620306716023,Dolphins
14,infomap,multilevel,adjusted_rand,0.9296188774750627,Dolphins
15,infomap,multilevel,vi,0.26733100170961466,Dolphins
16,infomap,multilevel,nmi,0.9114029260932063,Dolphins
17,infomap,multilevel,split-join,6.0,Dolphins
18,infomap,multilevel,rand,0.9217345319936542,Dolphins
19,infomap,multilevel,adjusted_rand,0.9108592567143788,Dolphins
20,infomap,multilevel,vi,0.35350690652923467,Dolphins
22,infomap,multilevel,split-join,12.0,Dolphins
23,infomap,multilevel,rand,0.9476467477525119,Dolphins
24,infomap,multilevel,adjusted_rand,0.8062496635344254,Dolphins
